expected_crop	source_type	file	resultType	gate	bestCrop	bestClass	is_real_field_photo	trigger_G5	trigger_G5b	trigger_G7a	trigger_uncertain	trigger_uncertain_gap	trigger_uncertain_second_crop	trigger_uncertain_entropy	trigger_uncertain_class_ratio	bestClassProb	bestCropTotal	secondCropTotal	otherLeaf	entropy	top1	top1_p	top2	top2_p	top3	top3_p
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust15514.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9988133942836466	0.9988136544574672	4.607577280675307e-11	0.0011863454939161292	0.013247082259981082	beans_rust	0.9988133942836466	other_leaf	0.0011863454939161292	beans_angular_leaf_spot	2.5038185279057226e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust15594.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9961281710529518	0.996142033963385	1.4205000561454598e-08	0.003857951661966466	0.03673254242066454	beans_rust	0.9961281710529518	other_leaf	0.003857951661966466	beans_angular_leaf_spot	1.3809516445806169e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust15679.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9465299440370787	0.9577439156141423	1.8125978373520488e-05	0.042237923536917944	0.3427931853021004	beans_rust	0.9465299440370787	other_leaf	0.042237923536917944	beans_healthy	0.010918850101145716
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust16481.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9971754474990517	0.997175551085228	1.6251231711452007e-09	0.0028244472870977396	0.02798859425905994	beans_rust	0.9971754474990517	other_leaf	0.0028244472870977396	beans_angular_leaf_spot	1.0296529462040512e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust168.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9942161004792054	0.9943203628065882	7.851115001803588e-07	0.0056787663170480545	0.0521480414252258	beans_rust	0.9942161004792054	other_leaf	0.0056787663170480545	beans_angular_leaf_spot	8.783182781932918e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17270.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9729270596353364	0.9729638468227437	5.794553315776421e-08	0.02703609517194109	0.179903230568658	beans_rust	0.9729270596353364	other_leaf	0.02703609517194109	beans_angular_leaf_spot	3.604741244096437e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17315.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9991986418511611	0.9991988080524947	5.6799006753680696e-12	0.0008011919373855576	0.009400147232021143	beans_rust	0.9991986418511611	other_leaf	0.0008011919373855576	beans_angular_leaf_spot	1.657683696186488e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17434.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9973494535855039	0.997364978909052	3.054556941254791e-09	0.002635017279360457	0.02664466113950255	beans_rust	0.9973494535855039	other_leaf	0.002635017279360457	beans_angular_leaf_spot	1.5421953233925256e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17563.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.997442207502207	0.997442211702242	7.982399624421975e-12	0.0025577882873462016	0.02571037304481278	beans_rust	0.997442207502207	other_leaf	0.0025577882873462016	beans_angular_leaf_spot	3.949914244495395e-09
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17700.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9993887531506809	0.9993888699845445	1.2683884068631223e-12	0.0006111300119672852	0.00740886966499659	beans_rust	0.9993887531506809	other_leaf	0.0006111300119672852	beans_angular_leaf_spot	1.1681388517993603e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17733.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9997922247047589	0.9997923578858017	1.2664432356385537e-12	0.00020764211071585913	0.0028430194833869017	beans_rust	0.9997922247047589	other_leaf	0.00020764211071585913	beans_angular_leaf_spot	1.3314431911052436e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust17870.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9994736366988874	0.9994736562662037	3.0019542690800124e-11	0.0005263436956880349	0.00649251672343575	beans_rust	0.9994736366988874	other_leaf	0.0005263436956880349	beans_angular_leaf_spot	1.4682884174225071e-08
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust18123.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9912499879592239	0.9915431599014309	3.056404601047293e-07	0.008456528503292602	0.07424925710284902	beans_rust	0.9912499879592239	other_leaf	0.008456528503292602	beans_angular_leaf_spot	0.00029281105057873795
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust1858.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9998828553068144	0.9998828554720429	1.2658952438827845e-12	0.00011714452447642544	0.0016988792715510717	beans_rust	0.9998828553068144	other_leaf	0.00011714452447642544	beans_angular_leaf_spot	1.6491203917345856e-10
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust18587.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9997308414514835	0.9997308491446373	4.181340823590192e-12	0.0002691508483011418	0.003580452052918573	beans_rust	0.9997308414514835	other_leaf	0.0002691508483011418	beans_angular_leaf_spot	5.40521405836368e-09
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust1880.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9890290067587648	0.9890312994485897	1.923597836376176e-08	0.010968681310126703	0.08719755066169717	beans_rust	0.9890290067587648	other_leaf	0.010968681310126703	beans_angular_leaf_spot	1.4515219730836091e-06
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust19127.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9683373992471537	0.9684379210831031	1.1129873009099083e-05	0.031550947865341364	0.20385804744694538	beans_rust	0.9683373992471537	other_leaf	0.031550947865341364	beans_angular_leaf_spot	8.351205258847848e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust19172.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9877945283710068	0.9878059778762217	4.016838206019384e-06	0.012189857856909616	0.09528069528241041	beans_rust	0.9877945283710068	other_leaf	0.012189857856909616	beans_angular_leaf_spot	7.489970815149307e-06
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust19616.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9933658256198781	0.9933658557808571	1.957607824092762e-10	0.006634144020705753	0.05754391649906652	beans_rust	0.9933658256198781	other_leaf	0.006634144020705753	beans_angular_leaf_spot	2.4149747229395954e-08
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust19623.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9825956947523364	0.982610409279429	3.8106703274261426e-07	0.017389208362795783	0.12678631164733703	beans_rust	0.9825956947523364	other_leaf	0.017389208362795783	beans_angular_leaf_spot	1.458712430603907e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust2375.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.857491519287073	0.8663060033110187	0.005192747339543471	0.12552480016901998	0.7039571253477881	beans_rust	0.857491519287073	other_leaf	0.12552480016901998	beans_angular_leaf_spot	0.008182515385180228
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust2526.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9990164350945224	0.999016718800194	2.35461394332936e-11	0.0009832811737200053	0.011247614259126461	beans_rust	0.9990164350945224	other_leaf	0.0009832811737200053	beans_angular_leaf_spot	2.787969031568199e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust2574.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9380543522957865	0.9405329645656718	6.717065386444905e-06	0.059460310366443295	0.35030679214691607	beans_rust	0.9380543522957865	other_leaf	0.059460310366443295	beans_healthy	0.002471213273361045
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust2859.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9499730139671854	0.9499738276866245	4.4090240854020734e-08	0.050026126381506324	0.2865274155085625	beans_rust	0.9499730139671854	other_leaf	0.050026126381506324	beans_angular_leaf_spot	5.947800944379241e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust3276.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9986252712488748	0.9986254525669258	2.194547435478309e-11	0.0013745474003930636	0.01505364610624306	beans_rust	0.9986252712488748	other_leaf	0.0013745474003930636	beans_angular_leaf_spot	1.7970807566694886e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust3485.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9994863457507642	0.9994865023609931	1.2679608527411169e-12	0.0005134976355205652	0.0063556066241871245	beans_rust	0.9994863457507642	other_leaf	0.0005134976355205652	beans_angular_leaf_spot	1.5658523695646135e-07
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust383.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9812716646104916	0.9814018535592005	3.5915636281763887e-07	0.018597453241404834	0.13539425876454336	beans_rust	0.9812716646104916	other_leaf	0.018597453241404834	beans_angular_leaf_spot	0.00012701182621777929
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust3898.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9910134527379642	0.9910179394982894	1.3919331786041627e-08	0.008982043634297767	0.07405364085182803	beans_rust	0.9910134527379642	other_leaf	0.008982043634297767	beans_angular_leaf_spot	4.429522313775697e-06
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust3919.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9947370935434732	0.9947371284995821	8.131417595953312e-11	0.005262871410900827	0.04741327674709288	beans_rust	0.9947370935434732	other_leaf	0.005262871410900827	beans_angular_leaf_spot	2.4716236621124807e-08
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust4072.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9928802813519697	0.9928990473090213	5.1466137661063204e-08	0.007100898683782846	0.06122135399942551	beans_rust	0.9928802813519697	other_leaf	0.007100898683782846	beans_angular_leaf_spot	1.774734378580003e-05
beans	raw_photo-like	datasets\holdout_farmer_style\beans_rust\rust_rust4089.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.9982436975885234	0.9982436983122367	1.272571179049297e-12	0.0017563016842643822	0.018607501256317063	beans_rust	0.9982436975885234	other_leaf	0.0017563016842643822	beans_angular_leaf_spot	7.186416703739343e-10
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_115709.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9999816759358836	0.9999816759794034	3.708994425111532e-07	1.7953119256622832e-05	0.0003174363032601657	maize_healthy	0.9999816759358836	other_leaf	1.7953119256622832e-05	banana_healthy	3.708545177003471e-07
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_115752.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9084071155517571	0.953807986951687	0.0011451387731357097	0.044907161799300196	0.5880221697097616	maize_healthy	0.9084071155517571	other_leaf	0.044907161799300196	maize_gray_leaf_spot	0.0314708491601809
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_120026.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9364798937114791	0.9373435711619366	0.02838278054741144	0.034039352197587816	0.41957723797410423	maize_healthy	0.9364798937114791	other_leaf	0.034039352197587816	banana_healthy	0.02763191274852179
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_120204.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9984823842986534	0.9984823889388325	4.397101467399127e-05	0.0014736400311174196	0.016686421215372588	maize_healthy	0.9984823842986534	other_leaf	0.0014736400311174196	banana_healthy	4.393599681857012e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_120241.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9994312927002262	0.9994312941149411	0.00039152306091422913	0.0001771828220915445	0.007461512698486609	maize_healthy	0.9994312927002262	banana_healthy	0.0003914053805369581	other_leaf	0.0001771828220915445
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_120312.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9696597520020861	0.9696659897923826	0.015211101283522498	0.015119112984581547	0.22887696698643442	maize_healthy	0.9696597520020861	other_leaf	0.015119112984581547	banana_healthy	0.014906434499529749
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_120856.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9812544231790843	0.9844789212238324	0.0007092518392612433	0.014803589940211012	0.15464280982821485	maize_healthy	0.9812544231790843	other_leaf	0.014803589940211012	maize_gray_leaf_spot	0.0022607957922826088
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_121018.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9999918155511804	0.9999918155535931	1.9990909656805293e-08	8.164453599789916e-06	0.0001503560414269172	maize_healthy	0.9999918155511804	other_leaf	8.164453599789916e-06	banana_healthy	1.9988683234327638e-08
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_121019.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9999935229158925	0.9999935229237775	1.0283511458038816e-08	6.46679081348245e-06	0.00012113487382168581	maize_healthy	0.9999935229158925	other_leaf	6.46679081348245e-06	banana_healthy	1.0276179321077745e-08
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_121116.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9999539827603476	0.999953984138282	5.352901666736759e-10	4.60153245295266e-05	0.0007294451003731264	maize_healthy	0.9999539827603476	other_leaf	4.60153245295266e-05	maize_northern_leaf_blight	1.2458411304384144e-09
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_121253.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9974819112068105	0.9974819164727495	0.00014669141853014306	0.0023713921034597095	0.026176922068986606	maize_healthy	0.9974819112068105	other_leaf	0.0023713921034597095	banana_healthy	0.0001465538138707846
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_122029.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9977292949924947	0.9977294692949048	9.912055160359014e-06	0.002260618571703263	0.023309904519452654	maize_healthy	0.9977292949924947	other_leaf	0.002260618571703263	banana_healthy	9.90725651237551e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_122038.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9999081894147345	0.9999084202680579	3.072567695643937e-07	9.127247327404372e-05	0.0013692395557184872	maize_healthy	0.9999081894147345	other_leaf	9.127247327404372e-05	banana_healthy	3.05850883111748e-07
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_142051.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.910708153211551	0.9107813945218582	5.839082970897418e-05	0.08916007900022516	0.435717249381977	maize_healthy	0.910708153211551	other_leaf	0.08916007900022516	maize_northern_leaf_blight	6.126711206780097e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_142112.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.923420615513756	0.9252854695960178	0.00011289436641954823	0.07459704511348061	0.4057590125466991	maize_healthy	0.923420615513756	other_leaf	0.07459704511348061	maize_gray_leaf_spot	0.0012692233572745859
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\maize_health_20260308_142113.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9102872736161723	0.9102913530714085	0.004358197294253012	0.0853501925221334	0.46082590159759224	maize_healthy	0.9102872736161723	other_leaf	0.0853501925221334	banana_healthy	0.004349576587042523
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_01c3bf88-d315-42a3-8fa1-fc80a05c97f1___R.S_HL 8189 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9703247853617115	0.9703248025365613	5.6184523006678345e-06	0.029669578953313163	0.1928389011722396	maize_healthy	0.9703247853617115	other_leaf	0.029669578953313163	banana_healthy	5.564482370200194e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_02ab8d66-0385-43db-855a-ea5f8811ebd5___R.S_HL 7954 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.94757037158414	0.947573472327349	0.00014964063145744686	0.05227688567833377	0.2981651544011767	maize_healthy	0.94757037158414	other_leaf	0.05227688567833377	banana_healthy	0.00014916888286624092
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_04ed222d-d287-4199-b412-f2f07c872bee___R.S_HL 8101 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9461323812058491	0.946132422321522	6.727267877125486e-06	0.053860850355100895	0.30270274453021645	maize_healthy	0.9461323812058491	other_leaf	0.053860850355100895	banana_healthy	6.687572819136504e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_093cf670-66a2-4bc6-bdb5-0c3d2ea6dab2___R.S_HL 8302 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9437911259358064	0.9437917540453804	0.00017725312865396188	0.05603097952878556	0.3139638171786262	maize_healthy	0.9437911259358064	other_leaf	0.05603097952878556	banana_healthy	0.00017527188028064025
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_098a17fd-0351-4f0f-a4a8-6f2a638b4afb___R.S_HL 7897 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.924277662213087	0.9242777582090086	0.00014592733090776865	0.07557631127073136	0.38846013922307204	maize_healthy	0.924277662213087	other_leaf	0.07557631127073136	banana_healthy	0.00014512280198950486
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL 7992 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9089282973462228	0.9089291607085349	9.157796186940943e-05	0.09097922651698115	0.44110287816378635	maize_healthy	0.9089282973462228	other_leaf	0.09097922651698115	banana_healthy	9.103049849064632e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0b03beed-0247-4d38-87ba-eb5b94415312___R.S_HL 8233 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9369814780018323	0.9369829615055844	1.7306838113033032e-05	0.06299972672232045	0.33958561150774585	maize_healthy	0.9369814780018323	other_leaf	0.06299972672232045	banana_sigatoka	8.668978099281351e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0b1610fa-438a-42e2-9ba2-274bb64a29ed___R.S_HL 8091 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9043717190265674	0.904371839177116	0.000441030372991557	0.09518712806693067	0.45905511923419684	maize_healthy	0.9043717190265674	other_leaf	0.09518712806693067	banana_healthy	0.0004397533229268567
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0b799242-624f-46fb-acd3-a9352e8b4213___R.S_HL 8216 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9264186898088825	0.9264187630306252	1.734728975303348e-05	0.07356388743788382	0.37938584130293684	maize_healthy	0.9264186898088825	other_leaf	0.07356388743788382	banana_healthy	1.713992794086463e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL 8324 copy 3.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9368615940466822	0.9368624086735399	3.218319466169818e-05	0.06310539735145874	0.3402032170521759	maize_healthy	0.9368615940466822	other_leaf	0.06310539735145874	banana_healthy	3.029819055595711e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0f9d8b9a-a49d-4641-b956-dc0963d7b6da___R.S_HL 8148 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9283551486795375	0.9284976453489601	0.0002172114283429054	0.07128450135959481	0.37592971724454516	maize_healthy	0.9283551486795375	other_leaf	0.07128450135959481	banana_healthy	0.00016559904406153277
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_0fdec9d5-d84a-45aa-94c5-9b66f192dd8c___R.S_HL 8019 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9321909123231472	0.9321924497267338	0.00010345541286523709	0.06770408880009589	0.35889251379194986	maize_healthy	0.9321909123231472	other_leaf	0.06770408880009589	banana_healthy	9.122686691095345e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_13b74f08-faed-40d7-8771-b1fc384e5e4a___R.S_HL 8259 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9948810390152166	0.9948810577492773	5.068875906675166e-05	0.005068253486107862	0.046732028798387566	maize_healthy	0.9948810390152166	other_leaf	0.005068253486107862	banana_healthy	5.066902761692626e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_13e5c719-6d18-4729-a090-7daf2014188a___R.S_HL 8152 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8596658236518278	0.8596658326072198	5.1331477138125905e-05	0.1402828324810282	0.585774736450371	maize_healthy	0.8596658236518278	other_leaf	0.1402828324810282	banana_healthy	5.123826154747747e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_154291fb-97ed-47ea-8323-ac0c099f54ec___R.S_HL 8041 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8939682280174462	0.8939760268934531	0.0010566672160094983	0.10496703553793284	0.49666943627036675	maize_healthy	0.8939682280174462	other_leaf	0.10496703553793284	banana_healthy	0.001032660568133197
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_15887cb9-7dcc-4839-ac67-a87cf2cec9c6___R.S_HL 5532 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9591646356863558	0.9591646366582227	2.9776929862646534e-06	0.040832385645466616	0.24615463614157956	maize_healthy	0.9591646356863558	other_leaf	0.040832385645466616	banana_healthy	2.9697063519402985e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_15ae6db6-3718-49bf-8b93-e0a3d692a3af___R.S_HL 7901 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9257494838934773	0.9257532633675163	9.423141266988566e-05	0.0741524929606639	0.38272073000850093	maize_healthy	0.9257494838934773	other_leaf	0.0741524929606639	banana_healthy	8.957329409244475e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_16c3cff6-3abb-4af5-979a-9ab375e4a9b1___R.S_HL 5562 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9871647763279677	0.9871648784884502	7.230880815159881e-05	0.012762812602895962	0.09969821902574548	maize_healthy	0.9871647763279677	other_leaf	0.012762812602895962	banana_healthy	7.225382059011344e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_18a8a550-10c1-47e0-8049-fba853f92918___R.S_HL 5497 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9596783349083674	0.9596783727249661	0.0009796206688613832	0.039342004812797336	0.2504238109217581	maize_healthy	0.9596783349083674	other_leaf	0.039342004812797336	banana_healthy	0.0009789634061146215
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_191bcfb4-15b4-4ffe-8ebd-b540b52ed136___R.S_HL 8092 copy 2.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8589563810909518	0.8589912520391719	6.691874476687378e-05	0.14094126410213892	0.5883578340000524	maize_healthy	0.8589563810909518	other_leaf	0.14094126410213892	banana_healthy	5.405376838301643e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_1921de47-d028-4212-ada1-bdcf8a16e52e___R.S_HL 8343 copy 3.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9502940409688857	0.9502953672797457	1.5200513223579926e-06	0.04970311249318097	0.28519557606268053	maize_healthy	0.9502940409688857	other_leaf	0.04970311249318097	banana_healthy	1.1796712966567946e-06
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_193e6262-e589-4f7d-93b8-c707368ee3b0___R.S_HL 8262 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.9307701299323755	0.9307701721567025	2.6566531101612497e-05	0.06920326108811667	0.3633842920654353	maize_healthy	0.9307701299323755	other_leaf	0.06920326108811667	banana_healthy	2.6526282992083106e-05
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_1a168fd2-309d-48c9-8253-889361a7a30b___R.S_HL 8251 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.895901399656831	0.8959026726313912	0.0004981117941042802	0.10359911926568784	0.4864580521875335	maize_healthy	0.895901399656831	other_leaf	0.10359911926568784	banana_healthy	0.0004958299301895411
maize	raw_photo-like	datasets\holdout_farmer_style\maize_healthy\pv_1e9a7e5a-0097-41bf-a3ac-e6fead20a83f___R.S_HL 8176 copy.jpg	healthy	G7g_confident	maize	maize_healthy	True	False	False	False	False	False	False	False	False	0.8884791364192912	0.8884810123217798	0.00022655949588081914	0.11129235172854696	0.5069511987449156	maize_healthy	0.8884791364192912	other_leaf	0.11129235172854696	banana_healthy	0.00021244684760850227
